config,run,reward_mean,reward_std,time,cpu_mean,gpu_mean
parallel_pesado,1,-37094.38256,955.9466208832895,150.30824661254883,13.20909090909091,0.0
parallel_pesado,2,-37747.1249206,463.9908730819232,161.9326298236847,3.2636363636363637,0.0
parallel_pesado,3,-37162.5771384,963.0346923304095,148.1917564868927,4.690909090909091,0.0
parallel_pesado,4,-36213.186340800006,1031.97056569435,157.1763014793396,2.9818181818181824,0.0
parallel_pesado,5,-37338.574633899996,1079.526010877091,150.8312668800354,2.5545454545454547,0.0
